order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,quantity,price,datetime,city,country(state),ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
10834, 12, Eric Kemsley,201278,Outback,Subaru,UPI,6,26945.00,04-05-2021 17:56:13,Oak Ridge,Tennessee,Car Max,mZ-525274,Y,
10835, 17, Maria Garcia,200261,Escape,Ford,Wallet,2,27185.00,09-02-2021 19:38:29,North Little Rock,Arkansas,Car Max,NW-026441,Y,
10836, 1, John Smith,300804,Model 3,Tesla,Wallet,14,46990.00,03-21-2021 21:09:40,Richmond,Virginia,Carfax,rh-987519,Y,
10837, 20, Ryan Collier,201278,Outback,Subaru,Internet Banking,7,26945.00,01-19-2021 09:42:54,Norfolk,Virginia,Carfax,if-194497,Y,
10838, 19, Jordan Brown,200794,HR-V,Honda,Card,2,23650.00,02-26-2021 06:27:23,Elkins,West Virginia,Carvana,ny-452144,Y,
10839, 15, Micheal Smith,200794,HR-V,Honda,Wallet,4,23650.00,02-01-2021 19:26:02,Lexington,Kentucky,eBay,eM-998897,Y,
10840, 23, Usamah Khan,200528,Grand Cherokee,Jeep,Wallet,18,39000.00,04-20-2021 03:45:46,Meridian,Mississippi,eBay,Dd-058712,N,Merchant account blocks the transaction
10841, 13, James Rodriguez,200787,CR-V,Honda,Internet Banking,6,26800.00,02-05-2021 22:40:17,New Orleans,Louisiana,eBay,Py-606364,N,The billing address is invalid 
10842, 9, Chloe Howells,200794,HR-V,Honda,Internet Banking,8,23650.00,01-30-2021 12:20:31,Beckley,West Virginia,AutoTrader,fT-899865,Y,
10843, 18, Susan Boyle,100243,F-150,Ford,UPI,12,45525.00,06-18-2021 13:01:17,Lake Charles,Louisiana,Car Max,xa-404575,Y,
10844, 19, Jordan Brown,300804,Model 3,Tesla,Card,21,46990.00,07-31-2021 14:31:24,Cape Hatteras,North Carolina,Carfax,oh-863262,N,Credit or debit card is canceled
10845, 16, Dave Hernandez,400562,Wrangler,Jeep,Card,2,30295.00,04-19-2021 07:46:53,Little Rock,Arkansas,Carvana,pM-909697,Y,
10846, 22, Jenny Pickard,300723,Accord,Honda,UPI,9,26520.00,03-09-2021 09:45:36,Atlanta,Georgia,Carfax,BY-829049,Y,
10847, 13, James Rodriguez,300786,Civic,Honda,Internet Banking,12,22550.00,12-04-2021 03:01:15,Meridian,Mississippi,Carfax,pP-283795,Y,
10848, 21, Louis Way,100145,Silverado,Chevrolet,UPI,9,34600.00,07-17-2021 06:49:32,Pensacola,Florida,Carfax,Tg-821395,N,Credit or debit card is canceled
10849, 12, Eric Kemsley,200261,Escape,Ford,Card,1,27185.00,02-03-2021 18:17:00,Paducah,Kentucky,AutoTrader,jI-357970,Y,
10850, 16, Dave Hernandez,100494,Highlander,Toyota,Wallet,15,35855.00,07-16-2021 03:52:18,Jackson,Mississippi,eBay,ac-405582,Y,
10851, 15, Micheal Smith,200794,HR-V,Honda,UPI,15,23650.00,11-01-2021 19:19:35,Tallahassee,Florida,Car Max,la-049265,Y,
10852, 14, Kumar Singh,100409,Tacoma,Toyota,Card,14,27150.00,09-17-2021 07:18:49,Shreveport,Louisiana,eBay,wV-387865,Y,
10853, 15, Micheal Smith,200482,RAV4,Toyota,Card,9,26975.00,03-19-2021 10:16:21,Savannah,Georgia,Carvana,xY-527963,Y,
10854, 10, Max Halloway,100409,Tacoma,Toyota,UPI,4,27150.00,12-28-2021 10:16:25,New Orleans,Louisiana,Car Max,Jd-827140,Y,
10855, 20, Ryan Collier,200261,Escape,Ford,Wallet,10,27185.00,03-26-2021 21:52:49,Tampa,Florida,eBay,uA-012887,N,Credit or debit card is expired 
10856, 18, Susan Boyle,100243,F-150,Ford,Wallet,5,45525.00,01-09-2021 21:59:40,Montgomery,Alabama,Carvana,fl-692615,Y,
10857, 15, Micheal Smith,100145,Silverado,Chevrolet,UPI,18,34600.00,03-28-2021 18:01:48,Kingsport,Tennessee,eBay,TT-930584,Y,
10858, 18, Susan Boyle,100409,Tacoma,Toyota,Card,20,27150.00,05-28-2021 14:08:21,Fort Smith,Arkansas,Carfax,mD-771994,N,Credit or debit card is expired 
10859, 14, Kumar Singh,200233,Explorer,Ford,UPI,12,35510.00,04-22-2021 14:03:01,Louisville,Kentucky,Carvana,dG-782380,Y,
10860, 11, Chris Jones,200122,Equinox,Chevrolet,UPI,13,26300.00,09-02-2021 00:47:18,North Little Rock,Arkansas,Carfax,xR-377632,Y,
10861, 14, Kumar Singh,200122,Equinox,Chevrolet,UPI,4,26300.00,06-11-2021 06:33:12,Greenville,South Carolina,eBay,Jg-274732,Y,
10862, 14, Kumar Singh,201081,Tucson,Hyundai,Internet Banking,20,24950.00,10-19-2021 13:01:54,Shreveport,Louisiana,AutoTrader,Mt-262813,Y,
10863, 16, Dave Hernandez,200122,Equinox,Chevrolet,Wallet,15,26300.00,01-23-2021 13:00:51,Lake Charles,Louisiana,AutoTrader,Pi-633174,Y,
10864, 6, Alex Poppins,300451,Corolla,Toyota,UPI,15,20425.00,04-16-2021 19:50:59,Fort Smith,Arkansas,Carfax,ad-217321,Y,
10865, 11, Chris Jones,200261,Escape,Ford,Card,13,27185.00,09-02-2021 13:06:30,Savannah,Georgia,Carfax,QS-536713,Y,
10866, 16, Dave Hernandez,100648,Sierra,GMC,UPI,3,37195.00,03-31-2021 03:40:54,Bristol,Tennessee,Carfax,eV-752644,Y,
10867, 4, Rashid Matthews,100243,F-150,Ford,Wallet,13,45525.00,06-08-2021 08:04:01,Jackson,Kentucky,Carfax,fI-454250,Y,
10868, 5, Brandon Johnson,200122,Equinox,Chevrolet,UPI,4,26300.00,07-23-2021 21:29:28,Baton Rouge,Louisiana,Car Max,CV-412367,Y,
10869, 1, John Smith,100379,1500,Ram,Internet Banking,8,33975.00,09-02-2021 07:02:12,Columbus,Georgia,Carfax,wf-421880,Y,
10870, 14, Kumar Singh,201081,Tucson,Hyundai,Card,15,24950.00,09-25-2021 23:50:33,New Orleans,Louisiana,eBay,Cw-468649,Y,
10871, 14, Kumar Singh,201137,CX-5,Mazda,Card,6,26250.00,11-29-2021 05:15:02,Raleigh,North Carolina,eBay,uA-951046,N,The payment gateway does not support
10872, 6, Alex Poppins,200794,HR-V,Honda,Internet Banking,9,23650.00,12-14-2021 10:45:19,Memphis,Tennessee,Carvana,Fx-678099,N,Incorrect Pin
10873, 16, Dave Hernandez,300786,Civic,Honda,Card,15,22550.00,02-20-2021 05:07:30,Tupelo,Mississippi,Carvana,yC-478532,Y,
10874, 23, Usamah Khan,300995,Altima,Nissan,Card,12,24900.00,01-17-2021 17:33:29,Macon,Georgia,Carvana,qQ-467062,Y,
10875, 11, Chris Jones,300857,Model Y,Tesla,UPI,5,65990.00,02-14-2021 09:27:06,Jackson,Mississippi,Carvana,Tr-470672,Y,
10876, 10, Max Halloway,100648,Sierra,GMC,Card,3,37195.00,10-07-2021 16:46:55,Dulles,Virginia,eBay,KX-907110,N,The consumers account is suspended or closed 
10877, 5, Brandon Johnson,200787,CR-V,Honda,Card,15,26800.00,08-11-2021 12:34:28,Charleston,South Carolina,Car Max,An-201063,Y,
10878, 15, Micheal Smith,200787,CR-V,Honda,Card,14,26800.00,05-05-2021 17:05:03,Wilmington,North Carolina,eBay,iN-910289,Y,
10879, 4, Rashid Matthews,400562,Wrangler,Jeep,Internet Banking,16,30295.00,07-05-2021 04:02:56,Jackson,Mississippi,Car Max,UQ-268339,Y,
10880, 7, Calvin Harris,200482,RAV4,Toyota,Internet Banking,11,26975.00,12-28-2021 15:11:42,Norfolk,Virginia,Car Max,rF-949001,Y,
10881, 16, Dave Hernandez,100409,Tacoma,Toyota,Card,11,27150.00,06-02-2021 17:09:00,New Orleans,Louisiana,eBay,Pw-959692,Y,
10882, 16, Dave Hernandez,201278,Outback,Subaru,Internet Banking,20,26945.00,11-02-2021 10:07:50,Little Rock,Arkansas,AutoTrader,OO-142585,Y,
10883, 24, Amy Barnes,200794,HR-V,Honda,Card,1,23650.00,06-10-2021 05:58:52,New Orleans,Louisiana,AutoTrader,Sl-060958,Y,
10884, 6, Alex Poppins,200482,RAV4,Toyota,Internet Banking,14,26975.00,01-21-2021 04:21:57,North Little Rock,Arkansas,Carvana,ne-934025,N,Credit or debit card is expired 
10885, 18, Susan Boyle,400562,Wrangler,Jeep,Internet Banking,10,30295.00,02-22-2021 23:27:54,Tupelo,Mississippi,AutoTrader,dE-134675,N,Credit or debit card is expired 
10886, 5, Brandon Johnson,100409,Tacoma,Toyota,Internet Banking,6,27150.00,03-02-2021 10:52:25,Jackson,Mississippi,Car Max,Lr-993698,Y,
10887, 17, Maria Garcia,300804,Model 3,Tesla,Wallet,6,46990.00,10-18-2021 10:59:34,Kingsport,Tennessee,Carvana,AG-877984,N,The consumers account is suspended or closed 
10888, 14, Kumar Singh,200528,Grand Cherokee,Jeep,UPI,19,39000.00,08-27-2021 09:51:29,Macon,Georgia,AutoTrader,bb-492317,Y,
10889, 9, Chloe Howells,201278,Outback,Subaru,Card,16,26945.00,09-23-2021 11:55:02,Athens,Georgia,eBay,Vx-600635,Y,
10890, 25, Karen Smith,200794,HR-V,Honda,Internet Banking,17,23650.00,10-07-2021 05:44:04,Bowling Green,Kentucky,Carfax,ri-139063,Y,
10891, 11, Chris Jones,201137,CX-5,Mazda,Wallet,16,26250.00,10-15-2021 13:28:15,Meridian,Mississippi,Car Max,Ry-015794,Y,
10892, 9, Chloe Howells,300451,Corolla,Toyota,Internet Banking,9,20425.00,01-11-2021 06:50:46,Huntington,West Virginia,Carfax,AQ-211765,Y,
10893, 11, Chris Jones,200122,Equinox,Chevrolet,Wallet,19,26300.00,06-18-2021 18:26:42,Spartanburg,South Carolina,Carfax,uh-262424,N,Incorrect Pin
10894, 8, Justin Thomas,300857,Model Y,Tesla,Wallet,8,65990.00,07-30-2021 07:40:39,Oak Ridge,Tennessee,Carfax,gr-083589,Y,
10895, 6, Alex Poppins,200787,CR-V,Honda,UPI,19,26800.00,04-01-2021 23:50:11,Lynchburg,Virginia,Car Max,Vs-209346,Y,
10896, 10, Max Halloway,300723,Accord,Honda,Internet Banking,10,26520.00,02-11-2021 18:17:17,Augusta,Georgia,AutoTrader,Wo-365296,Y,
10897, 22, Jenny Pickard,300786,Civic,Honda,Wallet,18,22550.00,10-27-2021 14:08:48,Savannah,Georgia,AutoTrader,MD-048985,Y,
10898, 20, Ryan Collier,300479,Camry,Toyota,Internet Banking,9,25945.00,04-15-2021 13:01:48,Baton Rouge,Louisiana,eBay,qW-103770,Y,
10899, 24, Amy Barnes,200482,RAV4,Toyota,Internet Banking,17,26975.00,01-31-2021 02:25:17,Athens,Georgia,Car Max,nY-188551,N,The billing address is invalid 
10900, 18, Susan Boyle,100648,Sierra,GMC,Card,11,37195.00,05-08-2021 23:19:43,Dulles,Virginia,Carvana,EA-469657,Y,
10901, 16, Dave Hernandez,201278,Outback,Subaru,Card,9,26945.00,03-19-2021 09:46:36,Raleigh,North Carolina,AutoTrader,nZ-969982,Y,
10902, 25, Karen Smith,201137,CX-5,Mazda,UPI,5,26250.00,10-15-2021 20:27:28,Spartanburg,South Carolina,AutoTrader,yy-956893,Y,
10903, 24, Amy Barnes,201137,CX-5,Mazda,UPI,9,26250.00,09-24-2021 05:51:25,Savannah,Georgia,Carvana,Ry-133422,Y,
10904, 18, Susan Boyle,200122,Equinox,Chevrolet,Card,18,26300.00,10-03-2021 15:13:15,Spartanburg,South Carolina,Carfax,vN-286254,Y,
10905, 3 ,Alexander Hopkins,200787,CR-V,Honda,Internet Banking,9,26800.00,07-20-2021 12:00:15,Roanoke,Virginia,AutoTrader,gd-545032,N,Credit or debit card is expired 
10906, 15, Micheal Smith,100243,F-150,Ford,Wallet,14,45525.00,09-15-2021 01:04:15,Little Rock,Arkansas,AutoTrader,lu-001952,Y,
10907, 23, Usamah Khan,201278,Outback,Subaru,UPI,10,26945.00,09-02-2021 22:06:13,Paducah,Kentucky,Carvana,KZ-869051,Y,
10908, 6, Alex Poppins,200787,CR-V,Honda,Internet Banking,2,26800.00,02-28-2021 14:33:46,Fort Smith,Arkansas,AutoTrader,gs-674164,Y,
10909, 4, Rashid Matthews,300995,Altima,Nissan,Wallet,6,24900.00,10-08-2021 16:57:44,Wilmington,North Carolina,Car Max,ga-874942,Y,
10910, 11, Chris Jones,200787,CR-V,Honda,Card,19,26800.00,03-31-2021 15:15:15,Bowling Green,Kentucky,eBay,rz-911349,Y,
10911, 9, Chloe Howells,200967,Rogue,Nissan,Card,9,27150.00,03-26-2021 00:08:50,Knoxville,Tennessee,AutoTrader,qf-419798,N,Incorrect Pin
10912, 11, Chris Jones,300804,Model 3,Tesla,UPI,13,46990.00,12-23-2021 13:22:41,Lake Charles,Louisiana,Car Max,KD-815651,N,The consumers account is suspended or closed 
10913, 17, Maria Garcia,200482,RAV4,Toyota,Wallet,7,26975.00,06-07-2021 08:34:18,Lake Charles,Louisiana,Carfax,cV-223202,Y,
10914, 5, Brandon Johnson,200967,Rogue,Nissan,UPI,15,27150.00,11-06-2021 01:19:55,Beckley,West Virginia,AutoTrader,nk-792892,Y,
10915, 4, Rashid Matthews,300479,Camry,Toyota,Internet Banking,18,25945.00,04-14-2021 13:38:37,Columbus,Georgia,eBay,tI-483815,Y,
10916, 4, Rashid Matthews,300479,Camry,Toyota,Internet Banking,13,25945.00,11-19-2021 17:33:24,Charleston,South Carolina,eBay,FW-254365,Y,
10917, 24, Amy Barnes,201278,Outback,Subaru,UPI,2,26945.00,11-19-2021 19:04:18,Tupelo,Mississippi,Carvana,MJ-794957,Y,
10918, 4, Rashid Matthews,100409,Tacoma,Toyota,Card,4,27150.00,02-16-2021 21:54:23,Paducah,Kentucky,eBay,kp-904433,Y,
10919, 11, Chris Jones,300804,Model 3,Tesla,UPI,6,46990.00,03-12-2021 10:29:15,Jackson,Mississippi,eBay,PX-060738,Y,
10920, 24, Amy Barnes,200122,Equinox,Chevrolet,Internet Banking,5,26300.00,11-16-2021 19:40:02,Jackson,Mississippi,AutoTrader,qS-414924,Y,
10921, 9, Chloe Howells,300479,Camry,Toyota,UPI,8,25945.00,08-12-2021 06:22:30,Beckley,West Virginia,Carvana,ZQ-570909,Y,
10922, 12, Eric Kemsley,200787,CR-V,Honda,Wallet,17,26800.00,11-22-2021 08:35:10,Bowling Green,Kentucky,Car Max,gR-661727,Y,
10923, 25, Karen Smith,200787,CR-V,Honda,UPI,3,26800.00,04-10-2021 06:36:05,Huntsville,Alabama,AutoTrader,qN-377393,N,The consumers account is suspended or closed 
10924, 3 ,Alexander Hopkins,100409,Tacoma,Toyota,Card,10,27150.00,09-03-2021 23:55:02,Fort Smith,Arkansas,Car Max,GK-757283,Y,
10925, 12, Eric Kemsley,300786,Civic,Honda,Wallet,2,22550.00,12-18-2021 18:12:12,Elkins,West Virginia,AutoTrader,Ly-263222,Y,
10926, 17, Maria Garcia,300451,Corolla,Toyota,Wallet,19,20425.00,04-16-2021 18:10:53,Daytona Beach,Florida,eBay,aN-650588,Y,
10927, 5, Brandon Johnson,400562,Wrangler,Jeep,UPI,10,30295.00,09-05-2021 02:44:39,Columbia,South Carolina,Car Max,wL-713795,Y,
10928, 5, Brandon Johnson,201081,Tucson,Hyundai,Card,3,24950.00,05-27-2021 21:52:20,Miami,Florida,Carfax,eN-797939,Y,
10929, 23, Usamah Khan,201278,Outback,Subaru,Wallet,13,26945.00,12-17-2021 03:56:42,Columbia,South Carolina,eBay,pu-754757,Y,
10930, 14, Kumar Singh,300723,Accord,Honda,Wallet,16,26520.00,10-18-2021 00:31:28,Huntington,West Virginia,Carvana,Ob-023246,Y,
10931, 13, James Rodriguez,200967,Rogue,Nissan,Wallet,15,27150.00,08-15-2021 23:37:38,West Palm Beach,Florida,Car Max,Yv-609331,Y,
10932, 10, Max Halloway,300451,Corolla,Toyota,Card,8,20425.00,07-25-2021 22:29:33,Jackson,Mississippi,Car Max,hB-452582,Y,
10933, 19, Jordan Brown,100379,1500,Ram,Wallet,6,33975.00,12-11-2021 08:25:51,Athens,Georgia,Carvana,zl-163350,Y,
10934, 7, Calvin Harris,300479,Camry,Toyota,Wallet,17,25945.00,06-24-2021 03:27:01,West Palm Beach,Florida,AutoTrader,gW-163822,Y,
10935, 20, Ryan Collier,300723,Accord,Honda,UPI,3,26520.00,06-16-2021 05:40:08,Jackson,Mississippi,Carfax,lc-659549,N,The payment gateway does not support
10936, 24, Amy Barnes,300786,Civic,Honda,Card,16,22550.00,04-24-2021 06:30:13,Shreveport,Louisiana,Carvana,Xa-407053,N,Credit or debit card is canceled
10937, 20, Ryan Collier,400562,Wrangler,Jeep,Internet Banking,16,30295.00,05-21-2021 17:38:20,Mobile,Alabama,Car Max,cZ-873030,Y,
10938, 14, Kumar Singh,100243,F-150,Ford,Card,14,45525.00,08-20-2021 05:40:27,Charlotte,North Carolina,Car Max,Rg-343748,Y,
10939, 24, Amy Barnes,200233,Explorer,Ford,Internet Banking,8,35510.00,11-29-2021 03:00:42,Beckley,West Virginia,Carfax,uh-016621,Y,
10940, 11, Chris Jones,300479,Camry,Toyota,UPI,17,25945.00,08-04-2021 08:48:27,North Little Rock,Arkansas,AutoTrader,jA-840466,Y,
10941, 19, Jordan Brown,100243,F-150,Ford,Internet Banking,17,45525.00,04-15-2021 02:06:52,Charleston,West Virginia,Carvana,ab-349496,Y,
10942, 4, Rashid Matthews,200261,Escape,Ford,Wallet,10,27185.00,09-12-2021 18:01:06,Baton Rouge,Louisiana,Carfax,Aa-506800,Y,
10943, 12, Eric Kemsley,200528,Grand Cherokee,Jeep,UPI,8,39000.00,01-23-2021 09:00:48,Macon,Georgia,Car Max,GK-917415,Y,
10944, 15, Micheal Smith,200233,Explorer,Ford,Wallet,18,35510.00,09-19-2021 11:37:49,Winston-Salem,North Carolina,Carfax,mG-509042,Y,
10945, 17, Maria Garcia,400562,Wrangler,Jeep,Internet Banking,11,30295.00,03-01-2021 18:37:13,Shreveport,Louisiana,Carfax,Ix-311578,Y,
10946, 18, Susan Boyle,200528,Grand Cherokee,Jeep,UPI,17,39000.00,02-04-2021 19:44:58,Atlanta,Georgia,Carfax,Td-348921,Y,
10947, 7, Calvin Harris,100243,F-150,Ford,UPI,7,45525.00,09-16-2021 00:46:00,Little Rock,Arkansas,Carvana,SF-591001,Y,
10948, 5, Brandon Johnson,200261,Escape,Ford,Wallet,4,27185.00,06-08-2021 03:23:15,Huntsville,Alabama,Carvana,fR-616521,Y,
10949, 21, Louis Way,300451,Corolla,Toyota,Wallet,10,20425.00,09-20-2021 18:58:03,Louisville,Kentucky,eBay,Ua-288069,Y,
10950, 9, Chloe Howells,300479,Camry,Toyota,Card,18,25945.00,05-19-2021 20:55:31,Shreveport,Louisiana,eBay,Bg-656429,Y,
10951, 16, Dave Hernandez,200528,Grand Cherokee,Jeep,Card,10,39000.00,02-05-2021 02:04:00,Charleston,West Virginia,Car Max,JY-833876,Y,
10952, 19, Jordan Brown,200967,Rogue,Nissan,Internet Banking,3,27150.00,02-22-2021 16:11:54,Columbia,South Carolina,Carvana,lW-305069,Y,
10953, 9, Chloe Howells,200261,Escape,Ford,UPI,19,27185.00,03-27-2021 03:27:09,Richmond,Virginia,eBay,je-254109,Y,
10954, 21, Louis Way,201137,CX-5,Mazda,Wallet,15,26250.00,03-21-2021 17:15:24,Jackson,Mississippi,AutoTrader,tC-580106,N,The payment gateway does not support
10955, 12, Eric Kemsley,300857,Model Y,Tesla,UPI,18,65990.00,05-10-2021 16:26:30,Norfolk,Virginia,Carvana,aF-941292,N,The consumers account is suspended or closed 
10956, 8, Justin Thomas,200233,Explorer,Ford,Internet Banking,3,35510.00,08-20-2021 02:35:16,Chattanooga,Tennessee,Carvana,eW-940470,Y,
10957, 18, Susan Boyle,200233,Explorer,Ford,UPI,15,35510.00,01-02-2021 01:23:59,Gainesville,Florida,Car Max,UB-378157,Y,
10958, 7, Calvin Harris,200528,Grand Cherokee,Jeep,Wallet,19,39000.00,02-27-2021 05:37:15,Asheville,North Carolina,AutoTrader,dq-651052,Y,
10959, 8, Justin Thomas,300995,Altima,Nissan,Internet Banking,16,24900.00,09-26-2021 13:53:05,New Orleans,Louisiana,Carvana,fU-223779,Y,
10960, 22, Jenny Pickard,300804,Model 3,Tesla,Wallet,7,46990.00,08-06-2021 14:05:02,Richmond,Virginia,eBay,qs-862095,Y,
10961, 21, Louis Way,400562,Wrangler,Jeep,Internet Banking,2,30295.00,05-25-2021 16:16:50,Elkins,West Virginia,Carvana,wG-483922,Y,
10962, 25, Karen Smith,201278,Outback,Subaru,UPI,8,26945.00,12-05-2021 21:19:15,Fort Myers,Florida,eBay,Wk-099229,Y,
10963, 13, James Rodriguez,201137,CX-5,Mazda,UPI,7,26250.00,08-15-2021 02:15:00,Miami,Florida,Carvana,to-943210,Y,
10964, 17, Maria Garcia,100379,1500,Ram,Card,9,33975.00,10-27-2021 05:58:01,Augusta,Georgia,eBay,fT-492444,N,Merchant account blocks the transaction
10965, 8, Justin Thomas,300723,Accord,Honda,Wallet,8,26520.00,11-24-2021 21:06:36,Jackson,Mississippi,Car Max,cg-430133,Y,
10966, 1, John Smith,200967,Rogue,Nissan,Card,17,27150.00,02-26-2021 20:52:47,Montgomery,Alabama,Carfax,dM-176963,Y,
10967, 16, Dave Hernandez,100648,Sierra,GMC,UPI,17,37195.00,06-21-2021 05:02:21,Lexington,Kentucky,Car Max,Cm-197340,Y,
10968, 8, Justin Thomas,200967,Rogue,Nissan,Internet Banking,18,27150.00,12-29-2021 17:18:27,Nashville,Tennessee,eBay,ol-149617,Y,
10969, 13, James Rodriguez,100409,Tacoma,Toyota,UPI,16,27150.00,03-08-2021 04:41:40,Wilmington,North Carolina,Carvana,La-018121,Y,
10970, 7, Calvin Harris,400562,Wrangler,Jeep,Internet Banking,3,30295.00,11-04-2021 06:53:31,Oak Ridge,Tennessee,Carvana,zU-952385,Y,
10971, 10, Max Halloway,201278,Outback,Subaru,UPI,20,26945.00,10-27-2021 16:39:26,Little Rock,Arkansas,AutoTrader,MK-487962,Y,
10972, 3 ,Alexander Hopkins,200528,Grand Cherokee,Jeep,Card,8,39000.00,04-29-2021 18:27:59,Jackson,Mississippi,Car Max,Wh-124139,Y,
10973, 13, James Rodriguez,200794,HR-V,Honda,Card,4,23650.00,06-12-2021 08:39:18,Columbia,South Carolina,Carvana,As-530419,Y,
10974, 18, Susan Boyle,100243,F-150,Ford,Wallet,6,45525.00,03-05-2021 04:13:10,Athens,Georgia,Carvana,hZ-764554,N,Incorrect Pin
10975, 6, Alex Poppins,100379,1500,Ram,Wallet,20,33975.00,09-03-2021 21:11:12,Lake Charles,Louisiana,eBay,dE-095412,Y,
10976, 25, Karen Smith,200967,Rogue,Nissan,Wallet,7,27150.00,01-14-2021 17:31:00,Columbia,South Carolina,Carvana,nJ-065402,Y,
10977, 4, Rashid Matthews,201081,Tucson,Hyundai,UPI,18,24950.00,09-14-2021 02:43:16,Columbia,South Carolina,Car Max,nH-153977,Y,
10978, 13, James Rodriguez,300479,Camry,Toyota,Internet Banking,21,25945.00,08-15-2021 18:13:11,Spartanburg,South Carolina,Car Max,JB-369096,Y,
10979, 5, Brandon Johnson,200122,Equinox,Chevrolet,Internet Banking,17,26300.00,05-20-2021 12:07:37,Jackson,Kentucky,Carfax,aa-621801,Y,
10980, 4, Rashid Matthews,100379,1500,Ram,Wallet,4,33975.00,09-04-2021 23:08:43,Birmingham,Alabama,Car Max,Vv-155889,Y,
10981, 2, Mary Jane,300479,Camry,Toyota,Internet Banking,3,25945.00,03-02-2021 13:01:41,Elkins,West Virginia,Car Max,Cx-067469,Y,
10982, 24, Amy Barnes,200967,Rogue,Nissan,Wallet,12,27150.00,05-15-2021 18:24:19,Mobile,Alabama,Carfax,Hc-504527,Y,
10983, 3 ,Alexander Hopkins,300479,Camry,Toyota,Wallet,11,25945.00,12-12-2021 13:42:45,Charleston,West Virginia,eBay,Kf-353364,Y,
10984, 17, Maria Garcia,300451,Corolla,Toyota,Wallet,11,20425.00,01-05-2021 23:52:14,Fort Smith,Arkansas,eBay,ga-668295,Y,
10985, 19, Jordan Brown,100145,Silverado,Chevrolet,Internet Banking,20,34600.00,08-06-2021 05:26:01,Greenville,South Carolina,AutoTrader,ic-303362,Y,
10986, 17, Maria Garcia,300857,Model Y,Tesla,Wallet,13,65990.00,10-20-2021 02:46:48,Jackson,Mississippi,Carfax,Te-960798,Y,
10987, 3 ,Alexander Hopkins,300857,Model Y,Tesla,UPI,14,65990.00,03-26-2021 10:18:18,Richmond,Virginia,eBay,cf-093942,Y,
10988, 5, Brandon Johnson,201278,Outback,Subaru,Internet Banking,9,26945.00,02-03-2021 15:50:18,Wilmington,North Carolina,Carfax,Ac-763926,Y,
10989, 16, Dave Hernandez,201137,CX-5,Mazda,Wallet,9,26250.00,04-09-2021 13:19:24,Mobile,Alabama,Car Max,HC-956997,Y,
10990, 23, Usamah Khan,100379,1500,Ram,Internet Banking,7,33975.00,11-19-2021 09:47:59,Columbia,South Carolina,AutoTrader,fk-570446,N,Credit or debit card is canceled
10991, 22, Jenny Pickard,200528,Grand Cherokee,Jeep,Wallet,8,39000.00,12-18-2021 02:37:00,Roanoke,Virginia,eBay,Cz-945889,Y,
10992, 11, Chris Jones,300451,Corolla,Toyota,Internet Banking,5,20425.00,06-26-2021 18:55:26,Dulles,Virginia,Carfax,oX-560170,N,The consumers account is suspended or closed 
10993, 17, Maria Garcia,201278,Outback,Subaru,Card,5,26945.00,06-29-2021 00:41:18,Jackson,Kentucky,eBay,hy-597490,Y,
10994, 17, Maria Garcia,200967,Rogue,Nissan,UPI,16,27150.00,03-20-2021 12:17:03,Louisville,Kentucky,AutoTrader,lp-522232,Y,
10995, 17, Maria Garcia,300786,Civic,Honda,UPI,9,22550.00,02-28-2021 16:23:45,High Point,North Carolina,Carfax,xf-758900,Y,
10996, 16, Dave Hernandez,300786,Civic,Honda,Card,4,22550.00,12-19-2021 19:13:39,Columbus,Georgia,eBay,xs-556560,Y,
10997, 19, Jordan Brown,300723,Accord,Honda,Card,13,26520.00,10-17-2021 13:31:01,Norfolk,Virginia,eBay,ki-245522,Y,
10998, 13, James Rodriguez,300804,Model 3,Tesla,Card,7,46990.00,04-04-2021 00:26:52,Paducah,Kentucky,Carfax,Jp-691797,Y,
10999, 18, Susan Boyle,100243,F-150,Ford,UPI,8,45525.00,01-31-2021 16:30:59,Chattanooga,Tennessee,AutoTrader,rB-142171,Y,
11000, 16, Dave Hernandez,300479,Camry,Toyota,Internet Banking,4,25945.00,01-18-2021 05:27:31,Cape Hatteras,North Carolina,Car Max,zI-814338,N,The consumers account is suspended or closed 
11001, 2, Mary Jane,300804,Model 3,Tesla,Card,19,46990.00,04-21-2021 19:29:55,Cape Hatteras,North Carolina,Carvana,En-916935,Y,
11002, 12, Eric Kemsley,200122,Equinox,Chevrolet,Internet Banking,12,26300.00,07-02-2021 13:04:07,Birmingham,Alabama,AutoTrader,tV-244988,Y,
11003, 23, Usamah Khan,300804,Model 3,Tesla,Wallet,11,46990.00,04-01-2021 12:44:15,Huntington,West Virginia,Carfax,nQ-613027,Y,
11004, 3 ,Alexander Hopkins,201137,CX-5,Mazda,Internet Banking,5,26250.00,04-07-2021 23:31:24,Birmingham,Alabama,Carfax,UJ-622412,N,Credit or debit card is canceled
11005, 24, Amy Barnes,200967,Rogue,Nissan,UPI,17,27150.00,06-05-2021 11:18:02,Jackson,Mississippi,Carvana,bL-078366,Y,
11006, 12, Eric Kemsley,300995,Altima,Nissan,UPI,13,24900.00,08-04-2021 16:11:52,Apalachicola,Florida,Carvana,nK-755851,Y,
11007, 2, Mary Jane,100379,1500,Ram,Card,15,33975.00,11-01-2021 02:49:16,Macon,Georgia,Carfax,Ga-949745,N,The payment gateway does not support
